"","ID1","ID2","k0","k1","kinship"
"427","S134","S159",0.913554989517623,0,0.0432225052411886
"428","S135","S136",0.469675608670016,0.478111977165539,0.145634201373607
"429","S135","S137",0.554484591546885,0.445515408453116,0.111378852113279
"430","S135","S138",0.419281491615794,0.580718508384206,0.145179627096052
"431","S135","S139",0.447570206265545,0.552429793734455,0.138107448433614
"432","S135","S140",0.544410249615176,0.455589750384824,0.113897437596206
"433","S135","P21213_121_S141",0.496526743198298,0.479600522721955,0.131836497720362
"434","S135","S142",0.477920051608821,0.490756601288682,0.138350823873419
"435","S135","S143",0.496199740239164,0.493671458597357,0.128482265231079
"436","S135","S144",0.425549336654893,0.565321352086862,0.145894993650838
"437","S135","S145",0.404066363653345,0.579388768577344,0.153119626028992
"438","S135","S146",0.436967649898131,0.563032350101869,0.140758087525467
"439","S135","S147",0.454175284941868,0.545824715058132,0.136456178764533
"440","S135","S148",0.386479219349522,0.613520780650478,0.153380195162619
"441","S135","S149",0.458431405390302,0.541568594609698,0.135392148652424
"442","S135","S151",0.815520141304025,0.167322088755479,0.0504094071591177
"443","S135","S152",0.872600920867141,0.0874006820180084,0.0418493690619275
"444","S135","S153",0.887917668836303,0.0235711337238659,0.0501483821508822
"445","S135","S154",0.863198052806705,0.0867878690285307,0.0467040063395148
"446","S135","S155",0.881496554704014,0.0795230804623881,0.0393709525323959
"447","S135","S156",0.907445027506106,0.00228566961783613,0.0457060688424879
"448","S135","S157",0.864669910323009,0.0853470048401052,0.0463282936284692
"449","S135","S158",0.870222924067684,0.0645578823068889,0.0487490673894359
"450","S135","S159",0.8792407782031,0.0661472966090529,0.0438427867461868
"451","S136","S137",0.244746354699215,0.737202558047621,0.193326183138487
"452","S136","S138",0.347845009516811,0.652154990483189,0.163038747620797
"453","S136","S139",0.396296854871763,0.602413184080982,0.151248276543873
"454","S136","S140",0.376521345304348,0.623478654695652,0.155869663673913
"455","S136","P21213_121_S141",0.370288481350334,0.576630672167349,0.170698091282996
"456","S136","S142",0.379761796685616,0.546715272714565,0.173440283478551
"457","S136","S143",0.338532753318951,0.61934462074405,0.175897468154512
"458","S136","S144",0.344608732031832,0.599926670191306,0.177713966436258
"459","S136","S145",0.288034102672298,0.657506157034041,0.191606409405341
"460","S136","S146",0.320990713641107,0.679009286358893,0.169752321589723
"461","S136","S147",0.427375951504803,0.554303023938543,0.147736268262963
"462","S136","S148",0.354564331502684,0.592382958896587,0.174622094524511
"463","S136","S149",0.314137193226975,0.666767610134928,0.17623950085278
"464","S136","S151",0.809359305910336,0.188339086975491,0.0482355753009593
"465","S136","S152",0.868130548730489,0.0868825140023789,0.0442140971341606
"466","S136","S153",0.858231739369115,0.0560085622804148,0.0568819897453386
"467","S136","S154",0.879452274584997,0.0629337720781486,0.0445404196879645
"468","S136","S155",0.86258276743076,0.0897697817280487,0.0462661708526078
"469","S136","S156",0.891203101714915,0.00963912938547231,0.0519886667961743
"470","S136","S157",0.849421539791852,0.0887036594316292,0.0531133152461668
"471","S136","S158",0.867560223175646,0.0545771118883707,0.0525756104400842
"472","S136","S159",0.867560223175646,0.0728117662553419,0.0480169468483414
"473","S137","S138",0.411916734666263,0.568714320272213,0.151863052598815
"474","S137","S139",0.443187713270469,0.547460714799355,0.141540964664927
"475","S137","S140",0.396465918559541,0.603534081440459,0.150883520360115
"476","S137","P21213_121_S141",0.396275093471792,0.556994488557792,0.162613831124656
"477","S137","S142",0.39311374442214,0.564130912335443,0.162410399705069
"478","S137","S143",0.385189155000461,0.582677861561546,0.161735957109383
"479","S137","S144",0.413783309749592,0.540497023291972,0.157984089302211
"480","S137","S145",0.389592670786189,0.585173886966631,0.158910192865248
"481","S137","S146",0.385316021934094,0.600984182223398,0.157095943477103
"482","S137","S147",0.477883381575279,0.469556699798244,0.1436691342628
"483","S137","S148",0.374179366823826,0.593203646379456,0.164609404993223
"484","S137","S149",0.368850468406368,0.590282146620136,0.168004229141782
"485","S137","S151",0.908442000729031,0.0210931828609688,0.0405057039202424
"486","S137","S152",0.900850398039721,0,0.0495748009801394
"487","S137","S153",0.876973214579926,0,0.061513392710037
"488","S137","S154",0.906781614114279,0,0.0466091929428603
"489","S137","S155",0.91194629809695,0,0.0440268509515248
"490","S137","S156",0.890594859429197,0,0.0547025702854015
"491","S137","S157",0.891413966065211,0,0.0542930169673945
"492","S137","S158",0.902231055225213,0,0.0488844723873935
"493","S137","S159",0.896243173459767,0,0.0518784132701163
"494","S138","S139",0.451957356671553,0.548042643328447,0.137010660832112
"495","S138","S140",0.433953727660869,0.551205143455162,0.145221850305775
"496","S138","P21213_121_S141",0.394664785990985,0.593752398758638,0.154229507314848
"497","S138","S142",0.417664118888087,0.565791467585383,0.149720073659611
"498","S138","S143",0.361913756872937,0.612457131000659,0.165928838813367
"499","S138","S144",0.37960058986302,0.62039941013698,0.155099852534245
"500","S138","S145",0.354477098654583,0.645522901345417,0.161380725336354
"501","S138","S146",0.358859278713628,0.641140721286371,0.160285180321593
"502","S138","S147",0.408382085127107,0.591617914872893,0.147904478718223
"503","S138","S148",0.362261700280907,0.637738299719093,0.159434574929773
"504","S138","S149",0.350987069106003,0.640376226369736,0.164412408854564
"505","S138","S151",0.890821943127357,0.0655478510346325,0.0382020656776633
"506","S138","S152",0.88467179447455,0.0692135118592602,0.0403607247979097
"507","S138","S153",0.924330048880182,0.00675989584355203,0.0361450015990209
"508","S138","S154",0.907743889629557,0.0523945583275035,0.0330294156033455
"509","S138","S155",0.917976511174331,0.0308336105535731,0.0333033417744411
"510","S138","S156",0.934417854572977,0,0.0327910727135117
"511","S138","S157",0.920023002991472,0.0215346664422481,0.0346048318937017
"512","S138","S158",0.909348890016364,0.0321883155045908,0.0372784761156705
"513","S138","S159",0.911153153687031,0.017070986545064,0.0401556765202185
"514","S139","S140",0.487465099164558,0.512534900835442,0.128133725208861
"515","S139","P21213_121_S141",0.404221611721053,0.583504701899084,0.152013018664703
"516","S139","S142",0.427188505912038,0.553890828514693,0.147933039915308
"517","S139","S143",0.457155047767508,0.54151125501204,0.136044662363236
"518","S139","S144",0.414502949053734,0.558405981866163,0.153147030006592
"519","S139","S145",0.368189442887773,0.631810557112226,0.157952639278057
"520","S139","S146",0.384935788656409,0.615064211343591,0.153766052835898
"521","S139","S147",0.455913793040642,0.544086206959358,0.13602155173984
"522","S139","S148",0.356087243747616,0.643912756252384,0.160978189063096
"523","S139","S149",0.383946046844714,0.616053953155286,0.154013488288822
"524","S139","S151",0.871035234067088,0.106953147454965,0.0377440961027149
"525","S139","S152",0.922627704418167,0.00309254687809195,0.0379130110713933
"526","S139","S153",0.915360333459705,0.0123220702293711,0.0392393157128046
"527","S139","S154",0.895178271419052,0.0617469251067099,0.0369741330137963
"528","S139","S155",0.897260690002189,0.0615470907566603,0.0359828823097402
"529","S139","S156",0.91890727351505,0,0.0405463632424752
"530","S139","S157",0.855184483169312,0.0977440438060518,0.047971747463831
"531","S139","S158",0.902192277523659,0.0348001169659452,0.0402038319966839
"532","S139","S159",0.927428425146699,0.00664761363912081,0.0346238840168704
"533","S140","P21213_121_S141",0.365783806136438,0.634216193863562,0.15855404846589
"534","S140","S142",0.38380242403107,0.61619757596893,0.154049393992232
"535","S140","S143",0.398150381159313,0.601849618840687,0.150462404710172
"536","S140","S144",0.38706775237133,0.61293224762867,0.153233061907168
"537","S140","S145",0.363883969368493,0.636116030631507,0.159029007657877
"538","S140","S146",0.355180437497391,0.644819562502609,0.161204890625652
"539","S140","S147",0.469018798395087,0.530981201604913,0.132745300401228
"540","S140","S148",0.383370826967664,0.616629173032336,0.154157293258084
"541","S140","S149",0.330354714470385,0.669645285529615,0.167411321382404
"542","S140","S151",0.953547987778696,0,0.0232260061106521
"543","S140","S152",0.929051880586707,0,0.0354740597066466
"544","S140","S153",0.949626952053512,0,0.0251865239732442
"545","S140","S154",0.950836780211869,0.0266355112178291,0.017922732089608
"546","S140","S155",0.962221875088766,0.00196980454628141,0.0183966113190469
"547","S140","S156",1,0,0
"548","S140","S157",0.945878130307933,0.0030969550145173,0.0262866960924042
"549","S140","S158",0.956896595361891,0,0.0215517023190546
"550","S140","S159",0.935207237142205,0,0.0323963814288977
"551","P21213_121_S141","S142",0.192485790596324,0.609285796810931,0.251435655499105
"552","P21213_121_S141","S143",0.366263154623331,0.58232289445971,0.171287699073407
"553","P21213_121_S141","S144",0.258104463542334,0.665838586379286,0.204488121634012
"554","P21213_121_S141","S145",0.246507721494388,0.699780733637633,0.201800955843398
"555","P21213_121_S141","S146",0.28626523873267,0.667765528961579,0.18992599839327
"556","P21213_121_S141","S147",0.377599517633123,0.571161337709816,0.168409906755985
"557","P21213_121_S141","S148",0.304019613184849,0.641532376501393,0.187607099282227
"558","P21213_121_S141","S149",0.373360235110113,0.61367816903388,0.159900340186473
"559","P21213_121_S141","S151",0.914359162538488,0.0232487332499755,0.037008235418262
"560","P21213_121_S141","S152",0.912066268253301,0,0.0439668658733497
"561","P21213_121_S141","S153",0.870656751170953,0,0.0646716244145234
"562","P21213_121_S141","S154",0.90146906075491,0,0.0492654696225451
"563","P21213_121_S141","S155",0.9110788087538,0,0.0444605956230998
"564","P21213_121_S141","S156",0.86560747767257,0,0.0671962611637148
"565","P21213_121_S141","S157",0.899436942142105,0,0.0502815289289475
"566","P21213_121_S141","S158",0.910522048272187,0,0.0447389758639065
"567","P21213_121_S141","S159",0.897898889553519,0,0.0510505552232406
"568","S142","S143",0.358651567972265,0.588110329067901,0.173646633746892
"569","S142","S144",0.257808278092367,0.656311172829095,0.207018067746543
"570","S142","S145",0.235441170475266,0.692221377536323,0.209224070378286
"571","S142","S146",0.307516520937539,0.639357902474382,0.186402263912635
"572","S142","S147",0.37806546092702,0.57613479156151,0.166933571646112
"573","S142","S148",0.308162850854432,0.634677138092398,0.187249290049684
"574","S142","S149",0.359452168664529,0.620376129355897,0.165179883328761
"575","S142","S151",0.890812843637641,0.0523442600910932,0.0415075131584061
"576","S142","S152",0.900046410902761,0,0.0499767945486193
"577","S142","S153",0.868273920967486,0,0.0658630395162569
"578","S142","S154",0.892512208944452,0,0.053743895527774
"579","S142","S155",0.90921154132613,0,0.045394229336935
"580","S142","S156",0.884765427071549,0,0.0576172864642254
"581","S142","S157",0.891149086454067,0.00214946656569032,0.053888090131544
"582","S142","S158",0.889736717857281,0,0.0551316410713594
"583","S142","S159",0.886655872615958,0,0.0566720636920211
"584","S143","S144",0.346909270850797,0.596374648278777,0.177451702504908
"585","S143","S145",0.335354138656042,0.62942455888041,0.174966790951877
"586","S143","S146",0.341853313375539,0.613327046380581,0.175741581717085
"587","S143","S147",0.343128485268979,0.641596853392879,0.168036544017291
"588","S143","S148",0.300224620808863,0.658757881912549,0.185198219117431
"589","S143","S149",0.262529245274971,0.674713806263401,0.200056925796664
"590","S143","S151",0.878648345682791,0.0834885047088545,0.039803700981391
"591","S143","S152",0.896816983011777,0.0307897762715086,0.0438940644262344
"592","S143","S153",0.893249417731075,0,0.0533752911344626
"593","S143","S154",0.90271842086443,0.0163330902684945,0.0445575170006613
"594","S143","S155",0.899403453483056,0.0523822556950011,0.0372027093347216
"595","S143","S156",0.911759509446389,3.74776668283229e-05,0.0441108758600985
"596","S143","S157",0.896081485212697,0.0348113531716818,0.0432564191007312
"597","S143","S158",0.872856431380243,0.0517109234536146,0.0506440534464748
"598","S143","S159",0.905217740885587,0.00419014589477593,0.0463435930835126
"599","S144","S145",0.215635937517935,0.661687672481805,0.226760113120581
"600","S144","S146",0.249928557416421,0.708957420210568,0.197796366239148
"601","S144","S147",0.333002963716217,0.61943873967351,0.178638833223514
"602","S144","S148",0.313502052453784,0.59767216871099,0.19383093159536
"603","S144","S149",0.365682610707498,0.612752519471164,0.16397056477846
"604","S144","S151",0.822292180459382,0.17608811074795,0.0448318820833216
"605","S144","S152",0.868361805060057,0.0520992553680618,0.0527942836279563
"606","S144","S153",0.882726391144538,0.00112851783664715,0.0583546749685692
"607","S144","S154",0.850011445917696,0.0971206358779644,0.050714118071661
"608","S144","S155",0.8457297096625,0.113614934061223,0.0487314116534441
"609","S144","S156",0.886899743167471,0.0146760675002621,0.0528811115411989
"610","S144","S157",0.834417135608435,0.0871801511431689,0.0609963944099902
"611","S144","S158",0.839045611641228,0.107873230391909,0.0535088865814085
"612","S144","S159",0.886657407590891,0.0335479674777275,0.0482843043351225
"613","S145","S146",0.28689835708506,0.672938502409369,0.188316195855128
"614","S145","S147",0.332230281847588,0.653232648514157,0.170576696947667
"615","S145","S148",0.268690496076735,0.656911911421085,0.201426774106361
"616","S145","S149",0.347846034197352,0.63106565653641,0.168310568767222
"617","S145","S151",0.815407257099711,0.16725461229616,0.0504827183761045
"618","S145","S152",0.848011130424174,0.101077556244665,0.050725045726747
"619","S145","S153",0.846232297822309,0.0463100829019879,0.0653063303633483
"620","S145","S154",0.827864897499889,0.116300264469318,0.0569924851327258
"621","S145","S155",0.83075287659247,0.13429781178925,0.0510491087564522
"622","S145","S156",0.880047833492542,0.0127058755822464,0.0567996143581675
"623","S145","S157",0.819461351666954,0.10545786366523,0.0639048582502154
"624","S145","S158",0.841164057513106,0.0891458466636687,0.0571315095775298
"625","S145","S159",0.845657455256232,0.0897692173348672,0.0547289680381674
"626","S146","S147",0.263962479690416,0.687463337951166,0.196152925667001
"627","S146","S148",0.222095265121556,0.712359269980121,0.210862549944192
"628","S146","S149",0.316423118686123,0.683576881313878,0.170894220328469
"629","S146","S151",0.814998077387026,0.165946444600941,0.0510143501562518
"630","S146","S152",0.837723997400651,0.0985938108755468,0.056489548580788
"631","S146","S153",0.864718818018343,0.0333174278794178,0.0593112340209742
"632","S146","S154",0.84904974068268,0.0998015263207367,0.0505247480784758
"633","S146","S155",0.839358919345638,0.1391189460996,0.0455408038022808
"634","S146","S156",0.885974316529811,0.0187946282054133,0.0523141846837414
"635","S146","S157",0.840633028534581,0.101609407195793,0.0542811339337612
"636","S146","S158",0.852460844355951,0.0898867130192183,0.0512978995672198
"637","S146","S159",0.860553827055533,0.0797739784182794,0.0497795918676636
"638","S147","S148",0.232240211712312,0.707183858445979,0.207083929532349
"639","S147","S149",0.388052172022522,0.576891762838268,0.161750973279172
"640","S147","S151",0.878999678943968,0.0590254587927496,0.0457437958298286
"641","S147","S152",0.898094710095908,0.0130889925866213,0.0476803968053908
"642","S147","S153",0.887224126298676,0,0.0563879368506618
"643","S147","S154",0.891398359008384,0.0390337777719709,0.0445423760528152
"644","S147","S155",0.893473289459744,0.042187186860186,0.0427165585550814
"645","S147","S156",0.889969201051758,0,0.0550153994741212
"646","S147","S157",0.873055569116681,0.0375346593051734,0.0540885506153663
"647","S147","S158",0.903805973860379,0.0104417708502288,0.0454865703572535
"648","S147","S159",0.908545785767807,0,0.0457271071160966
"649","S148","S149",0.314520647581463,0.66455123012329,0.176601868678446
"650","S148","S151",0.796345228989635,0.203654771010365,0.0509136927525912
"651","S148","S152",0.837036737503417,0.110320047836966,0.0539016192890499
"652","S148","S153",0.85143619601547,0.0572585409593439,0.0599672667524292
"653","S148","S154",0.840265377964481,0.0924606004173585,0.0567521609134199
"654","S148","S155",0.847668317158443,0.104463061299265,0.0500500760959622
"655","S148","S156",0.887045208108125,0.0119807366145993,0.0534822117922876
"656","S148","S157",0.827367246596971,0.110500166406445,0.058691335099903
"657","S148","S158",0.816721113349179,0.134441754542388,0.0580290046898138
"658","S148","S159",0.851761953195843,0.0859360807223216,0.0526350032214981
"659","S149","S151",0.842407497401026,0.0967069653495908,0.0546195099620894
"660","S149","S152",0.877687023641562,0.0172628075982328,0.0568407862796605
"661","S149","S153",0.890198171344454,0,0.0549009143277731
"662","S149","S154",0.879999711891848,0.0445774382622463,0.0488557844885146
"663","S149","S155",0.87395562640443,0.0612320847683322,0.047714165605702
"664","S149","S156",0.906116666149624,0.00610249646415975,0.045416042809148
"665","S149","S157",0.858996767756149,0.0486385037369219,0.0583419901876949
"666","S149","S158",0.87171916216636,0.0438839815466364,0.0531694235301609
"667","S149","S159",0.882503316749861,0.0266992569426797,0.0520735273893994
"668","S151","S152",0.256628735565481,0.622471535361492,0.216067748376887
"669","S151","S153",0.348112509955424,0.52810152253213,0.193918364389256
"670","S151","S154",0.329420967316191,0.583783212019749,0.189343713336967
"671","S151","S155",0.356891663167019,0.555331622589341,0.182721262769155
"672","S151","S156",0.396946997745261,0.491015973481273,0.178772507757051
"673","S151","S157",0.317598497351981,0.586190514282671,0.194653122753342
"674","S151","S158",0.296953869068244,0.58142342037397,0.206167210372385
"675","S151","S159",0.316750793672794,0.54064782481187,0.206462646960636
"676","S152","S153",0.357713571830144,0.479061652681383,0.201377800914582
"677","S152","S154",0.352532925813919,0.527260017390237,0.191918532745481
"678","S152","S155",0.386314941888814,0.475169306998661,0.188050202305928
"679","S152","S156",0.395721871841463,0.441793189322811,0.191690766748566
"680","S152","S157",0.33891335756321,0.51962184719018,0.20063785942085
"681","S152","S158",0.285021652802813,0.57497283313497,0.213745965314851
"682","S152","S159",0.301205847599187,0.545640726762215,0.212986894509853
"683","S153","S154",0.248852608266248,0.590752721633207,0.227885515458574
"684","S153","S155",0.258175084222957,0.57674383062417,0.226726500232479
"685","S153","S156",0.258748982641622,0.534443387882975,0.237014661708445
"686","S153","S157",0.227204453142474,0.589322642650584,0.239067112766117
"687","S153","S158",0.338617072254446,0.487319705690755,0.208861537450088
"688","S153","S159",0.363766350830373,0.459601124798015,0.20321654338531
"689","S154","S155",0.273632397538683,0.609812758792369,0.210730611532566
"690","S154","S156",0.293964636400981,0.547791659400857,0.216069766949295
"691","S154","S157",0.238124044518115,0.626608643284471,0.224285816919824
"692","S154","S158",0.342415627445994,0.511784148831309,0.200846149069176
"693","S154","S159",0.346909270850797,0.527076503861376,0.194776238609258
"694","S155","S156",0.312354083194467,0.533614881946379,0.210419237916172
"695","S155","S157",0.2564320851934,0.620137718983294,0.216749527657477
"696","S155","S158",0.333866413673847,0.551389681635834,0.195219372754118
"697","S155","S159",0.371662611448245,0.500952978351062,0.188930449688112
"698","S156","S157",0.275879539450026,0.570882994067614,0.219339481758083
"699","S156","S158",0.380183017296861,0.461101616549565,0.194633087214178
"700","S156","S159",0.393664684576892,0.440377142162376,0.19307337217096
"701","S157","S158",0.317129858187674,0.534762311979759,0.207744492911223
"702","S157","S159",0.344081404209289,0.506815014683742,0.20125554422442
"703","S158","S159",0.277646444808211,0.550537852509077,0.223542314468625
